[2026-07-31 10:03:03.171] [剩余时间: 300秒] AIN1:62516, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.565] [剩余时间: 80秒] AIN1:51720, AIN2:42224, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.614] [剩余时间: 80秒] AIN1:51720, AIN2:42224, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.661] [剩余时间: 80秒] AIN1:51720, AIN2:42224, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.711] [剩余时间: 80秒] AIN1:51720, AIN2:42224, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.756] [剩余时间: 80秒] AIN1:51720, AIN2:42224, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.803] [剩余时间: 80秒] AIN1:51720, AIN2:42224, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.850] [剩余时间: 80秒] AIN1:63901, AIN2:42224, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.901] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.944] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:42.984] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.019] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.066] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.114] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.162] [剩余时间: 80秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.210] [剩余时间: 79秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.255] [剩余时间: 79秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.306] [剩余时间: 79秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.353] [剩余时间: 79秒] AIN1:63901, AIN2:43665, AIN3:60983, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.399] [剩余时间: 79秒] AIN1:63901, AIN2:43665, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.445] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.498] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.538] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.585] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.628] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.671] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.718] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.770] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.812] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.862] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.909] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.957] [剩余时间: 79秒] AIN1:63703, AIN2:38207, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:43.997] [剩余时间: 79秒] AIN1:65534, AIN2:38207, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.032] [剩余时间: 79秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.078] [剩余时间: 79秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.124] [剩余时间: 79秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.176] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.232] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.278] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.323] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.372] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.417] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.469] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.509] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.546] [剩余时间: 78秒] AIN1:65534, AIN2:44852, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.593] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.640] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.686] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.730] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.783] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.836] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.883] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.926] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:44.976] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.017] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.052] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.096] [剩余时间: 78秒] AIN1:54772, AIN2:42224, AIN3:65534, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.144] [剩余时间: 78秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.191] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.243] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.292] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.341] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.389] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.436] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.485] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.519] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.562] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.615] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61873, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.666] [剩余时间: 77秒] AIN1:54433, AIN2:42308, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.712] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.758] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.806] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.853] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.898] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.947] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:45.993] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.033] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.089] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.135] [剩余时间: 77秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.182] [剩余时间: 76秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.233] [剩余时间: 76秒] AIN1:63901, AIN2:43580, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.280] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.326] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.372] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.421] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.468] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.520] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.558] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.602] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.648] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.698] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.745] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.789] [剩余时间: 76秒] AIN1:54518, AIN2:43750, AIN3:61725, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.833] [剩余时间: 76秒] AIN1:54772, AIN2:43750, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.882] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.925] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:46.974] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.016] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.053] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.096] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.147] [剩余时间: 76秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.194] [剩余时间: 75秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.238] [剩余时间: 75秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.287] [剩余时间: 75秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.337] [剩余时间: 75秒] AIN1:54772, AIN2:51042, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.381] [剩余时间: 75秒] AIN1:54603, AIN2:51042, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.426] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.477] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.512] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.547] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.595] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.644] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.691] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.740] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.788] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.831] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.882] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:62318, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.935] [剩余时间: 75秒] AIN1:54603, AIN2:43495, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:47.980] [剩余时间: 75秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.030] [剩余时间: 75秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.066] [剩余时间: 75秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.115] [剩余时间: 75秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.163] [剩余时间: 75秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.208] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.255] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.306] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.354] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.398] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.446] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.494] [剩余时间: 74秒] AIN1:60439, AIN2:42224, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.537] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.576] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.624] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.673] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.723] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.770] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.819] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.865] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.911] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:06:48.959] [剩余时间: 74秒] AIN1:54603, AIN2:43665, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
